title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
3208,Heavenly Roommates,FANTASY,"MARO,kang jaegeon",WEDNESDAY,32,218159,9.52,4074685,545384,HIATUS,False,"As a rabbit who lost her baby to a tiger, Myoryeong is infuriated by the cruel ways of the jungle. She delves into spiritual training to become divine and create an ideal world, but her resolve weakens with time. Just when she's settled for the status quo, the god she serves sends her down to earth with an impossible quest: finding the ""udumbara,"" a mythical flower that will save the human world. Her partner is none other than Hanho, the very tiger responsible for her baby's death! Will the two enemies set aside their past conflict and rescue humanity?"
3207,From Morning to Night,FANTASY,JiEun Son,TUESDAY,49,119566,9.29,1236323,174614,ONGOING,False,"When the town of Night relocates all of the townspeople to build a temple for its goddess Obscurity, 12-year-old Mane and 9-year-old Nox start a new life in the neighboring town of Morning. Trouble awaits them when Nox vanishes as if by magic, and Mane turns to Morning’s goddess Lumiere for help. Told that he must vanquish Obscurity to save his kidnapped sibling, Mane is given the body of a grown man and sent on a perilous journey. Will Mane be able to save his sibling in a world where nothing is as it seems?"
3205,Traveler,SUPER_HERO,"T Campbell,John & Jason Waltrip,Monica Marier",SUNDAY,21,21990,7.88,154927,17599,ONGOING,False,"Trevor Carr was in no hurry to begin life's journey. Then he got super-powers: the ability to fly and teleport. Inspired by the cartoons he loves and a helpful spirit, Trevor's become the world's first superhero. But there's a whole lot he doesn't know...and the powers are starting to take him on a journey stranger and scarier than anything he could've imagined."
3204,Branching Out,FANTASY,profzach,SATURDAY,5,42547,9.39,381778,26782,ONGOING,False,"Twig and Briar never knew the world outside their forest was so big. And the world believed that these two friends no longer existed – they thought the legendary Hexabeto warriors and their super-powered scarab companions went extinct in the last great war. With Twig and Briar and all their family exposed, dangerous threats descend on their home, and the Swamp Queen demands a violent end to their lives. Twig may have the power to right ancient wrongs – but can this peace-loving kid use it?"
3201,Unwritten Death,ROMANCE,MaracuyasArt,TUESDAY,49,213994,9.64,6292266,666430,ONGOING,False,"Adiel is a shy boy with a special gift. He can see the afterlife! For as much as he tries to ignore his abilities, his world will be turned upside down when he meets Death, a lonely deity that yearns for human company. When a new threat endangers the wellbeing of his world, they must work together to save themselves from an infernal catastrophe. Will Adiel be able to return to a normal life? Or is there something else that awaits him?"
3200,Maya's World,DRAMA,Tupaikidal,WEDNESDAY,51,105397,9.2,1834357,243466,ONGOING,False,"As a high school student, Maya had her heart broken by two of the boys in her life, Tara and Radi, in rapid succession. Four years later, she is at the top of her class at university. Regardless, Maya finds herself strangely unmoved until she comes across a student doing ceramics and decides to change her course of study. She later comes across Radi at a local café and experiences a wellspring of emotion she thought she had put behind her. Can Maya forge a path forward or will she be dragged back into the unhappiness of her past?"
3199,I Get Stronger the More I Eat,ACTION,"Kitaeon,Frost Mourne",SATURDAY,49,320546,9.28,11490087,1061158,ONGOING,False,"Known as “Pet Shop,” Mr. Kim has the unique ability to absorb the skills of the creatures he eats. One day, Pet Shop is mysteriously transported to a magical world full of orcs, trolls, and monsters. A new world, new chow, and new skills. Now Pet Shop is determined to become the most powerful creature in the world. Follow his epic climb to the top of the food chain."
3198,"God, Please Make Me a Demon! ",COMEDY,"Bulsa,Yomgary",THURSDAY,49,367295,9.47,9253368,1246486,ONGOING,False,"At a glance, high-schooler Moran Baek appears to be a beautiful girl who’s perfect in every way… or so it would seem. In reality, she is an exiled demon who has been trapped in a human body for over 5,000 years. When she learns that she is still unable to use her demonic powers despite finishing her exile, Moran despairs and struggles to find a way to become a demon again. One day, she accidentally discovers that doing a good deed restores her powers, and sets out to find a way to keep doing good deeds so she can return to her devilish ways. "
3197,Doom Breaker,ACTION,Blue-Deep,SATURDAY,48,700231,9.79,27939734,2341128,ONGOING,False,"Zephyr is the last human fighting evil in a world abandoned by the gods. When he is killed in battle by Tartarus, the god of destruction, all hope for humanity seems lost. But Zephyr’s fate is not sealed -- the gods who find his battles entertaining have gifted him a second chance at life, as he is sent ten years into the past, back to when he was a slave instead of the most powerful human alive. Can Zephyr get his revenge against Tartarus and save the woman he loves, or is he doomed to repeat the past?
"
3185,Spirit Hunter,SUPERNATURAL,"Yoon Hyun-seung,Bang Seung-hyun,Seungrim",WEDNESDAY,49,131856,9.62,2380215,307762,ONGOING,False,"Spirits roam the land in the mountainous country of Donghye. Some live peacefully alongside human beings, whereas others prey on the innocent. Solitary swordsman Sehui Han travels the land hunting down spirits and ghosts that plague the lives of ordinary folk. He is aided by a powerful spirit called Black Tiger, who grants Sehui strength in return for being allowed to feed on the spirits they meet. One day, Sehui encounters a young spirit called the Hwimori. Though she appears to be an innocent child, government soldiers are on her trail, determined to track her down. Empathizing with her plight, Sehui embarks upon a journey to restore her name and memories… but what will they find at the end of their road? 
"
3182,Evelyne and the Occult,SUPERNATURAL,InksOwl comics,SUNDAY,49,347219,9.33,9425664,1187663,ONGOING,False,"Enamored with the occult and the supernatural, young Evelyne is determined to make contact with whatever might be hiding beyond this world. Little does she know, this dark path will lead her far beyond her wildest dreams. Join Evie and her friends Leo, Ana and Sam on their fun and spooky adventures and see how far their curiosity will lead them."
3181,Lovely Hell,FANTASY,Titasupp,MONDAY,49,117007,9.44,3056020,376525,ONGOING,False,"Tanz, a powerful creature of pure evil, is vanished to Earth against her will. Weak and without a plan, she’ll have to rely on Cain, a human, to guide her through the world and figure a way back to her home: Hell. "
3180,Batman: Wayne Family Adventures,SLICE_OF_LIFE,"StarBite,CRC Payne,Kielamel Sibal,Lan Ma,C.M. Cameron,Camille Cruz",THURSDAY,44,1044130,9.76,46926170,3874632,ONGOING,False,"Batman needs a break. But with new vigilante Duke Thomas moving into Wayne Manor and an endless supply of adopted, fostered, and biological superhero children to manage, Bruce Wayne is going to have his hands full. Being a father can't be harder than being Batman, right?"
3179,The Fabled Warrior,FANTASY,"Gosha,Solem",MONDAY,49,167133,9.24,2738727,416542,ONGOING,False,"Myeongok is just your typical 49-year-old mother living her life with her family--at least, that’s what she’d want you to believe. When two people from another world suddenly show up and ask her to help save their world, she refuses. She has a family now and can’t risk putting her life on hold... but will she be able to say no if her daughter is involved? Will Myeongok be able to find some way to save this other world and protect what’s dearest to her as well?"
3178,TACIT,ACTION,KimDazzi,FRIDAY,40,233335,9.7,3994975,576419,ONGOING,False,"In the near future, the world is a desolate place occupied by the undead. Strange crystals emit a deadly zombie virus as the last remnants of humanity struggle to avoid infection and survive. Despite all this, life is relatively peaceful for young Ruby, who lives in the Amina Safe Zone with her father and a small band of other survivors. All of this changes when Ruby encounters Arvan, a white-haired young man with pale skin and no heartbeat. This meeting sets off a series of events that force Ruby and her father to embark on a journey to discover the truth.
"
3176,Hell is Other People,THRILLER,Yong-Ki Kim,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",12,151347,9.52,4796403,515688,COMPLETED,True,"Now a major adaptation on streaming.
Jongu Yun is a young man in his 20s who moves to Seoul and rents a cheap room in a run-down building because he is low on money. The place is dilapidated and the residents are creepy, but Jongu decides to stay until he has enough money to move elsewhere. However, when mysterious events occur, Jongu realizes that the residents may be more suspicious than they seemed.
"
3175,So You're Raising a Warrior,FANTASY,"JEON Segi,JEON Hoyun",THURSDAY,48,237136,9.56,6371516,970350,ONGOING,False,"All Ell wants is for a warrior to come along and kill him so he can finally achieve a comfortable life after death. Just when it looks like he might get his wish, he accidentally kills the warrior who came to end his life. But Ell soon comes up with a different plan: if there are no warriors to kill him, he can raise one himself! So Ell the dragon, Lafi the magician, and Dino the baby warrior become an unconventional family. However, Ell soon discovers it’s harder than he thought to teach a baby combat moves!
"
3174,The Last Dimension,SF,Leaglem,WEDNESDAY,18,106844,9.76,1495869,195651,ONGOING,False,"Fai's visions always come true, and they've gotten worse just before the new transfer students arrive. What could Fai and her new friends possibly do to avoid the doom that was promised? Good thing they're not regular kids at all!"
3173,REAWAKENED MAN,ACTION,"Yongtaek Chae,Jaehan Kim",TUESDAY,50,182465,9.49,4107470,468415,ONGOING,False,"If there’s one thing Hwan Seok can’t stand, it’s witnessing injustice. But this time, getting involved with a pair of men targeting his next-door neighbor, Yerin, costs him his life. Three days after his murder, Hwan Seok wakes up…. alive! Armed with his newfound ability to be brought back to life after three days, Seok is determined to save Yerin but soon realizes he's gotten himself entangled in a plot bigger and more sinister than he originally imagined...
"
3164,From a Knight to a Lady,FANTASY,"Ink.,Hyerim Sung",SUNDAY,48,471881,9.72,14979369,1926835,ONGOING,False,"Estelle meets her untimely death as a valiant knight of the Kingdom of Ersha. But death is not the end for Estelle -- three years after her demise, she finds herself reincarnated in the body of Lucifela Aydin, the spoiled and cold-hearted daughter of a count in the Empire of Jansgar. To her dismay, she finds that her country fell to Jansgar years ago, and that she is now betrothed to Zedekiah Heint, the son of a duke and her adversary in her previous life. Can Estelle discover the truth behind her death while attempting to navigate her new life as Lucifela?"
3163,My Younger Brother's Friend,ROMANCE,Nimni,TUESDAY,50,331411,9.41,10039309,1224709,ONGOING,False,"Ga-eun is a junior in college who lives with her younger brother, a senior in high school. Ever since their parents' death, she has tried to stay strong and confident amidst juggling school and raising her brother. And after getting dumped by her boyfriend, dating is the last thing on her mind... until she gets involved with three of her brother’s friends. Which one will she choose? The cheeky, handsome childhood friend Dowan? The calm, collected, and responsible class president Sangu? Or the quiet and intimidating but kind-hearted Jun?
"
3162,The Blood of the Butterfly,FANTASY,Remin,SATURDAY,47,430210,9.71,9804103,1171379,ONGOING,False,"When a swarm of giant bugs threatens to wipe out humanity, the world’s only defense is a group of humans with special abilities called Butterflies. For Maehwa Baek, Butterflies are just heroic people he sees on TV until a tragic event brings him to the scientists that created them. Soon, Maehwa must confront questions about himself that he has long avoided: why does he lose control at the sight of his own blood? And what happened during the 13 years of his life that he can’t remember?"
3141,The Horizon,DRAMA,JH,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",2,199089,9.83,2627393,327228,COMPLETED,True,"An apocalyptic event has wiped out most of the population. A young boy meets a girl in the sea of dead bodies. Bound together by their shared trauma, they keep walking forward in hopes of finding a safe haven. But does a safe haven exist in a world that has lost its humanity? 
"
3116,Lilac 200%,DRAMA,Uiyoung,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",13,67527,9.16,2159564,340752,COMPLETED,True,"24-year-old Haneul Yeon both dislikes and envies Bunhong Jin, the girl who was mean to her in middle school and a popular idol who happens to be close to Haneul’s favorite idol, Robin. Haneul’s dream of switching places with her becomes a reality when the two of them end up swapping bodies after an accident. Haneul is overjoyed to be an idol and to see Robin frequently, but does she have what it takes to live the life of an idol?
"
3115,'Til Debt Do Us Part,ROMANCE,"janggreen,flowbee","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",9,353407,9.71,12705996,1123806,COMPLETED,True,"Subin's mom routinely pays for matchmakers to set her up on dates. Subin turns them all down, one after another. One day she runs into an old friend from school, and things start to get complicated when he suddenly asks her to marry him. Is he the answer to her prayers or a devil in disguise? Will she take this chance to clear her debt?"
3114,My Life as a Loser,DRAMA,"Taejun Pak,SW Jeon","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,173137,9.83,5737872,617037,COMPLETED,True,"My life was ruined after you bullied me in high school. So why do you get to be happy and successful? I’ll give you a taste of your own medicine! Now you’ll see what it felt like to be me... And you better be ready to pay the price if you want to return to your own body.
"
3113,My Universe,ROMANCE,"gongyi,moonkyoung kim","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,287499,9.3,7821451,1000680,COMPLETED,True,"As a socially awkward college student, Hayeon lives a pretty boring life -- except she can communicate with outer space. One day, she meets Ujun, an alien who is curious about human nature. When she rejects his request to “borrow” her body, he takes over the body of her crush! As Hayeon helps Ujun adjust to human life, their friendship blossoms into something more. However, their love story faces many obstacles, including an alien plotting to invade Earth. What will be the fate of these star-crossed lovers?"
3093,After School Lessons for Unripe Apples,DRAMA,Soonkki,SUNDAY,52,219760,9.93,8531754,1281571,ONGOING,False,"Mi-ae is just a normal middle school girl trying to survive school. She likes reading comics, the pop group “The Fire Boys”, and karaoke. One day, a boy she used to know transfers to her school and begins to stir up trouble. No matter what she does, it seems he just doesn’t appreciate her efforts to get to know him. What’s up with that?"
3092,Moonlight Beauty Parlor,DRAMA,Nawa,SATURDAY,52,168606,9.65,3771279,603295,ONGOING,False,"Ina Yun is left without a job or home after she gets fired and her house burns down. Her luck takes a turn when Hyeondu Seo, owner of the Moonlight Beauty Parlor, offers her a place to stay as well as a job -- on one condition! Hyeondu suffers from insomnia, and it seems Ina’s presence is the only thing that allows him to sleep through the night. If she agrees to help him sleep at night, she can stay. As Ina spends more time with with Hyeondu, her heart begins to skip a beat when she sees how thoughtful he is with each of his clients. Is Hyeondu only keeping Ina around to help him sleep, or do his feelings run deeper?"
3089,The Nuna at Our Office,DRAMA,"WasakBasak,JANE,Palmeiro",FRIDAY,53,230383,9.49,5050535,605048,ONGOING,False,"When Manager Son is sent to a new department, his boring office life takes a sweet turn. There, he meets Manager Ahn, an older colleague whose competence and charming aura leave him in awe. But as Manager Son grows closer to her, he realizes there’s more to her strong, independent front than meets the eye. And soon enough, he begins to understand why office crushes can get complicated."
3066,The Matchmaking Baby Princess,FANTASY,"Jimmy Sin,Karin Park",SUNDAY,48,226681,9.53,7105361,979679,ONGOING,False,"Young baby Amelia moves into the palace of her tyrant uncle, Tessa Illuminas, for her aunt Lucinda’s sake. As part of her new life, Amelia must now deal with conspiracies and court intrigue on top of trying to be a matchmaker of love for her aunt. Can the baby princess overcome all of this and have a happy ending?"
3065,There Must Be Happy Endings,ROMANCE,"Jaerim,Bulsa,Flada",SUNDAY,52,524372,9.68,20914107,2280049,ONGOING,False,"The day Yeonu’s contract marriage came to an end was also the day that she witnessed her soon-to-be ex-husband, Seonjae, die right in front of her eyes. But when a twist of fate has her travel 100 days back in time before the tragic accident, she decides to do everything she can to stop the accident from happening. With a second chance to make things right, Yeonu is determined to make sure that, this time around, they get their happy ending."
3064,My ID is Gangnam Beauty!,DRAMA,Maenggi Ki,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",9,267907,9.46,9084812,1038520,COMPLETED,True,"A new school, new friends, new romance, and a new face?! After going through major plastic surgery, freshman Mirae is ready for a fresh start. At her university, she becomes recognized as a pretty yet somewhat unnatural “Gangnam beauty.” However, all Mirae wants is to have a normal campus life without being judged by her looks. Will she be able to adjust well to the new environment and find the courage to live the life of her dreams?"
3049,SAMADHI,SUPER_HERO,"LEE WONSIK,GGULCHAN",SUNDAY,7,196028,9.47,4776605,577817,COMPLETED,True,"Yibak Kim has only ever dreamed of living an average, peaceful life -- nothing more, nothing less. But when he finds himself with supernatural powers, Yibak must now learn how to hone his new abilities and get used to the fact that, from now on, his life will be anything but normal..."
3042,Tenants from Another World,FANTASY,"kiki,E-um",THURSDAY,50,207023,8.99,3077202,430313,ONGOING,False,"Haeseo Han is an ordinary, hard-working office worker whose main concerns revolve around being overlooked for promotions, smug colleagues, and workplace stress. That is, until she finds herself intertwined in a prophecy that will determine the fate of a fantasy world! In the realm of the Beiston Empire, Haeseo is seen as the oracle who will determine the next successor to the throne and bring peace to the country. Hoping to win Haeseo’s favor and become the next emperor, the three charming yet eccentric princes of Beiston cross over into Haeseo’s world to begin their lives together as housemates!"
3041,The Dog Diaries,SLICE_OF_LIFE,yee seon,TUESDAY,54,84236,9.67,2201135,395348,ONGOING,False,"Dana is a freelance illustrator who feels lonely and stressed out from working all day and doing little else. But this all changes when she is joined by a new four-legged friend: a small Pomeranian puppy called Myeongdong. This cute little pup shows her what unconditional love looks like, and Dana does her best to look after her new pal, too."
3040,The First Hunter,ACTION,"dedart,Chanwook Jeon",FRIDAY,53,199467,9.47,5533288,543510,ONGOING,False,"When monsters attack the world, a small portion of the population discovers special powers that help them fight these monsters. Of this group, one man stands out above them all. Taehun Kim’s experience as a special forces soldier makes him a deadly hunter of monsters, both human and non-human. But when a magical artifact prophesizes Taehun’s death several years in the future, he must fight to change his fate, and the fate of the world. Can Taehun and his team survive this apocalyptic wasteland?"
3039,Tricked into Becoming the Heroine's Stepmother,FANTASY,"HARIHEEN,MOKGAMGI",MONDAY,52,895163,9.71,37278363,4170128,ONGOING,False,"After her death, Daisy Heidi is reincarnated into the world of “Why Did the Duke’s Daughter Roll Across the Pumpkin Patch?”, a so-called “tragedy” novel where the beautiful heroine Pierta indulges in reckless lust and hedonism with ten ardent suitors to a bitter end. Though Daisy is reborn as a poor commoner in this world, she has one distinct advantage over others in her second chance at life -- she’s the author of the original novel! When fate brings Daisy into the lives of the novel’s heroine Pierta and her dashing father Duke Henstone, Daisy vows to do everything she can to prevent Pierta’s future of despair."
2972,Super Awkward Man,COMEDY,"Pixzzo,Afra",MONDAY,20,96828,9.5,1243298,159657,ONGOING,False,Is everyone around you a Cringelord? ...Join SAM on his miserable journey to save the world from awkwardness!
2970,Anti-Monster Force,FANTASY,Goaten,SUNDAY,52,143835,9.36,3419262,417934,ONGOING,False,"The Anti-Monster Force -- a group of hardened mercenaries contracted by the military to combat monsters. It’s not quite where Regan, an ordinary young factory worker, expected to find himself, but a drunken night out with his friend leads him to sign an enlistment form. Before he can blink, he’s through boot camp and the newest member of the AMF. Despite being assigned all kinds of grueling and humiliating tasks as the newbie, Regan does his best to fulfill his duty and protect humanity from fearsome monsters!"
2969,A Useless Villain,ACTION,"Yeoul,ODI",MONDAY,53,400164,8.56,9623487,1100355,ONGOING,False,"High-school student Dongjin Kim seems like a typical moody teenager, but underneath it all, he’s a powerful psychic “villain” who aims to destroy humanity. But there’s a catch -- every time he uses his powers to kill, he is thrown back in time. Trapped in this time loop, Dongjin tries to narrow down the culprit by doing the one thing he knows: killing those around him. Will he be able to escape from the time loop and achieve his goal as a villain?"
2968,Kidults,SLICE_OF_LIFE,Hahim,MONDAY,54,148314,9.5,2626850,450204,ONGOING,False,"Five childhood friends -- Dabin, Jaeha, Taehyeon, Sehui, and Hanbin -- make a promise to always stay friends, even after they become adults. Fast forward to the present, where they are now 24-year-olds facing pivotal moments in their journey into adulthood. As they face different challenges, the five friends try to carve out their own paths and figure out what they want for the future, lending each other a helping hand or offering a shoulder to cry on along the way. And amidst it all, unfamiliar feelings begin to blossom where there was once only friendship…"
2967,Rumor Has It,ROMANCE,sungA,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",11,189600,9.7,5524083,603001,COMPLETED,True,"Oh no... my ex-boyfriend lives next door?! Excited to start a new chapter in her life as an adult, Hyejin gets caught off guard when she finds out that her first love Haejun -- whom she dumped five years ago --  is her new next door neighbor and fellow classmate at the same university! Still dazed and confused about love and dating, will Hyejin learn how to navigate her relationships with certainty and confidence and not get sidetracked by what others think?"
2966,The Princess's Jewels,FANTASY,"JYUN,Hong Cha",THURSDAY,50,437141,8.68,18005867,1813845,ONGOING,False,"Princess Ariana de Secramise knows that becoming the first-ever empress of the Arbezela Empire will be no small task. That’s why she collects five beautiful “jewels” -- talented, handsome men from all across the lands -- to help her reach her goal. Can Ariana maneuver her way through court politics to become the empress, and can these jewels help her shine?"
2964,Morgana and Oz,FANTASY,Miyuli,MONDAY,31,930069,9.79,27773284,3080769,ONGOING,False,"What happens when a struggling witch meets an angsty vampire? Either love or war. Morgana belongs to a long line of witches, and Oz to the rival vampire clan. After a chance encounter… and maybe a few stray spells… these two need to find a way to work together, or risk all-out war between coven and clan."
2963,Vampire Magicka,FANTASY,Bryan Golden,SUNDAY,18,67827,8.56,606390,67163,ONGOING,False,"In a world of humans and monsters, Visare is a young vampire obsessed with his favorite anime, Bunny Tenshi. When he finds a magic pendant, he embarks on a quest to save his missing sister. Facing mad scientists, robots, and other monsters, will he be able to become a hero like Bunny Tenshi? Or will his own powers betray him?"
2962,Betwixt,MYSTERY,Harihtaroon,TUESDAY,6,71299,9.68,533793,56489,ONGOING,False,"After creating the song that could catapult his band into further success, Alex (leader of the band Noir Bril) wakes up to find his unconscious body bludgeoned on the ground. Stuck in between the worlds of the living and the dead, Alex is running out of time before his chance to return to the living world is gone forever. Desperate to return to his body, he is lead to a medium named Sasha. All Sasha wants is to finally live a life far away from the supernatural world that surrounds her. But, her plans take a turn as soon as Alex comes along."
2961,Cat vs. Dog,COMEDY,Sen-chan,"MONDAY,THURSDAY",58,116085,9.35,4794389,591082,ONGOING,False,"Mizuki is an ordinary woman who just wants to go home and watch her favorite tv show after a long day at work. Things are peaceful until two men appear in her life. Tatsu, a member of the Yakuza with a personality of a cat. And, Hiroki, a detective with a personality of a dog. The problem? They’re both in love with Mizuki! What will become of a rivalry in love, career, and personality?"
2960,1HP Club,FANTASY,elfboi,"TUESDAY,FRIDAY",53,462374,9.63,21174136,2292475,ONGOING,False,"A comic about the daily life of dungeon boys. Slaying the city, saving the dragons... or something like that."
2958,It's On,SLICE_OF_LIFE,Sokomin,FRIDAY,14,92027,9.77,1366963,172007,ONGOING,False,"The year is 2008. The On siblings have moved from Korea to America, and there's a lot more to get used to than just being the new kids in school. Join So-won and Woo as they try to find their footing in Los Angeles. "
2956,A Summer Night's Dream,ROMANCE,"Kim su bak,Kan",WEDNESDAY,52,348622,8.15,8671165,950477,ONGOING,False,"Have you ever wondered if the person you like is dreaming about you? Teacher Yeoreum Han doesn’t have to guess -- she can make it happen, with her ability to walk into other people’s dreams. She can even link the dreams of two people together, and use this ability to play Cupid for her students. But her matchmaking goes awry when she enters the dream of Si-u Park -- a lucid dreamer, who realizes that Yeoreum is walking into his dream. Si-u and Yeoreum’s lives become intertwined after this incident, weaving a tangled web of love, friendship, and dreamers at Hanseo High."
2955,The Sound of Another,SF,"Baek June,Thresher",TUESDAY,53,199431,8.54,3235092,392741,ONGOING,False,"In the near future, everything we experience in our everyday lives can be marketed as content for the masses. On the top video-sharing platform, Vvolume, content creators compete for views, likes, and subscribers in a fierce struggle for fame and wealth. The glitz and glamour of the “Vvolumer” lifestyle takes its toll, however, leading top livestreamer Songyi Baek to make an attempt on her own life -- only to meet Seungho Nam, a kind and hardworking young man with a voice like honey. Brought together by fate, Songyi and Seungho must navigate their way through this digital society, where every aspect of their lives is on display for the world to see. 
"
2923,Blue Matter,FANTASY,forgotuser,WEDNESDAY,30,151798,9.71,2587459,367776,ONGOING,False,"Society has risen into the sky with beings known as Angels. Capable of wielding a powerful element, Angels use this incredible ability to combat the threat of mindless killers — Demons. But one choice may change the course of the world when Shinsa, a completely cognizant Demon, is spared by the high-ranking Angel, Astler Leidt."
2922,Forest of Humans,THRILLER,Junho Hwang,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",5,119691,9.52,2767123,345201,COMPLETED,True,"A secret experiment on serial killers conducted in the woods? What could possibly go wrong? Follow one young researcher’s descent into madness and self-doubt as she attempts to escape a locked facility with ten bloodthirsty murderers. Will she make it out with her humanity intact?
"
2921,Sixth Sense Kiss,ROMANCE,"Got W,Jocobong",SATURDAY,55,873371,9.76,43725258,3769558,ONGOING,False,"Yesul Hong has a secret -- when she kisses someone, she can see flashes of their future. It’s hard to believe she’s ever met the right guy when she can’t even see herself in their destiny. She doesn’t get much use out of her ability until one day, when she accidentally kisses her evil boss, Minhu Cha, who’s got a secret of his own. To her utter shock, she sees a vision of herself… in bed with him! As if that’s not confusing enough, she shows up to work the next day to find out that her first love has been hired to work in her department. Will she be able to survive working with the man she wished had been her destiny and the man she’s destined to be with?"
2886,The Ember Knight,FANTASY,Hwandaeng,SATURDAY,56,208511,9.8,7064034,857111,ONGOING,False,"When Nagyunn’s twin brother, Najin, is murdered before his very eyes, he vows to avenge his brother’s death by assuming Najin’s identity. But although the two may look alike, when it comes to fighting, Nagyunn lacks the talent and skill his brother possessed. In order to successfully execute his plot for revenge, Nagyunn resolves to train himself to become the prodigious knight-in-training his brother once was. Will Nagyunn be able to keep his identity a secret before others begin to catch on to his act?"
2884,MONOCHROME,ACTION,Komatsuki,FRIDAY,30,151534,9.35,1973561,216226,ONGOING,False,"After retiring as a vigilante so he can live a peaceful life, Yagura gets trapped in a survival game that is far more than what it seems. Now he must come out of retirement and train a new group of heroes to protect his city — but will it really pay to be a hero?"
2883,Atelier on the Sunflower Hill,FANTASY,Roctis Tray,SATURDAY,35,159547,9.29,1826680,246294,ONGOING,False,"After discovering a hidden chamber inside her late uncle's house, Evangeline Griffon unintentionally awakens an ancient being who calls himself Vernon. Bound by a mysterious contract, Eva apprehensively accepts Vernon as her guardian and begins her new life in the countryside."
2882,Do You Remember,MYSTERY,Mallowboo,THURSDAY,6,36334,9.11,535281,31345,ONGOING,False,"Amber Everton wakes up one day to discover that his younger brother, Aaron, has completely vanished, along with all of his possessions and everyone else's memory of him. Only Amber and his best friend Wes can remember Aaron, and so they set out to find him, discovering strange magic and dark forces at play in the shadows. "
2881,Cydonia Shattering,FANTASY,"Tony Karnowski,Cocoon Production",TUESDAY,23,84213,8.69,758794,99974,ONGOING,False,"After learning that she is cursed with magical abilities, Cydonia is cast out by her people. But when King Maelkyr starts wiping out entire villages using an ancient, magical monstrosity, she vows to use her curse to stop him from destroying her cherished way of life."
2880,SOULWINDER,THRILLER,"android_k05,WmW",WEDNESDAY,4,169240,9.45,559087,47833,ONGOING,False,"In a city of clockwork, the worst day of Lyllian’s life ends in tragedy: Her date murdered by a warrior who shouldn’t exist. As Lyllian’s own fight for survival unravels the mystery of her world, she learns of those known as Soulwinders—Whose powers have the potential to recover what she lost.

Remember… DON’T CALM DOWN!"
2876,A Man's Man,DRAMA,"Dogado,Lucas,Ha Neulso",THURSDAY,56,101038,9.84,2678076,433545,ONGOING,False,"Yuhyeon becomes the youngest CEO of Hansung, a successful electronics company built on toxic work culture, but nobody he cares about is there to celebrate with him. After a night of drinking and wondering if he could change the past, he wakes up the next morning, 20 years younger at the beginning of his career. Armed with the experience and insights that made him CEO, Yuhyeon begins to revisit broken relationships and battle the enablers of Hansung’s cut-throat work environment. But he does not yet know how changing the past will affect his future...
"
2875,Her Mannequin,ROMANCE,ST,TUESDAY,24,247915,9.3,3896996,516958,HIATUS,False,"A walking, talking mannequin. Is this an opportunity to use, or an opportunity to be used? Bora simply wants a chance to get close to the fashion designer, Hongrin Da. Yet it would seem that Hongrin wants something more from Bora. Will Bora’s struggles to become a fashion designer pull at Hongrin’s heartstrings? If she even has any to begin with..."
2874,The Dummy's Dummy,HORROR,Mochamura,WEDNESDAY,26,145059,9.8,2476432,400417,ONGOING,False,"The story of a psychic girl named Yumi, an eerie living puppet named Paris, and the strange and often deadly monsters they face off against. Ghosts, ghouls, and... possessed teddy bears? Oh, my!"
2872,Ghost on the Roof,DRAMA,Klaus Scrimshaw,FRIDAY,16,90397,9.5,983359,128222,HIATUS,False,"In modern-day Paris, 20-year old Christine Daaé is an aspiring opera singer whose dreams were shattered by a traumatic incident during an audition one year ago. She has all but given up on returning to the stage, until a mysterious voice on the roof of the Paris Opera House offers her the chance to get her life back. But in order to achieve her dreams, she'll have to ask herself if she's willing to believe in this ghost… and if she can trust him.

A modern retelling of ""The Phantom of the Opera"" by Gaston Leroux."
2858,Behind the Curtain,ROMANCE,dagwa,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",5,111938,8.46,1479472,178717,COMPLETED,True,"Juyeon has a crush on the new recruit to the theater club, Sol. Things seem to be going well until Juyeon’s ex girlfriend, Minkyeong, joins the club and approaches Juyeon with questionable intentions. As if running into Minkyeong wasn’t enough, the trio are asked to perform in a play, “The Maids” by Jean Genet, for the annual theater club performance. Will Juyeon be able to unravel their tangled relationships and find love?"
